X, Y
8098, 11356
8101, 11346
8101, 11335
8101, 11325
8097, 11315
8093, 11310
8085, 11303
8075, 11303
8064, 11304
8055, 11304
8047, 11307
8040, 11310
8036, 11317
8048, 11318
-1, -1
8214, 11285
8210, 11291
8208, 11298
8208, 11307
8208, 11314
8209, 11320
8210, 11326
8213, 11331
8218, 11334
8224, 11334
8230, 11334
8239, 11332
8250, 11322
8263, 11314
8277, 11299
8291, 11282
8302, 11267
8312, 11255
8319, 11244
8325, 11236
8330, 11230
8333, 11236
8335, 11244
8337, 11253
8338, 11265
8339, 11276
8342, 11288
8345, 11299
8345, 11309
8347, 11316
8347, 11323
8349, 11329
-1, -1
8644, 11169
8637, 11171
8630, 11171
8637, 11171
8648, 11170
8665, 11170
8685, 11170
8708, 11172
8734, 11175
8760, 11178
8784, 11180
8805, 11183
8826, 11186
8845, 11186
8861, 11181
8873, 11179
-1, -1
8934, 11067
8925, 11056
8917, 11046
8909, 11037
8901, 11030
8895, 11025
8887, 11021
8877, 11020
8866, 11026
8858, 11034
8849, 11046
8838, 11060
8826, 11079
8816, 11101
8806, 11128
8797, 11155
8789, 11179
8783, 11205
8778, 11233
8776, 11257
8774, 11279
8773, 11298
8773, 11313
8776, 11327
8780, 11337
8786, 11343
-1, -1
8973, 11274
8975, 11283
8975, 11293
8975, 11303
8975, 11315
8976, 11325
8977, 11335
8978, 11342
8978, 11332
-1, -1
9010, 11142
9010, 11131
9011, 11123
9018, 11130
9027, 11136
9035, 11139
-1, -1
9129, 11212
9126, 11219
9123, 11229
9119, 11239
9117, 11248
9115, 11259
9115, 11272
9115, 11283
9115, 11291
9117, 11301
9120, 11307
9130, 11304
9139, 11296
9149, 11287
9162, 11278
9174, 11269
9186, 11261
9195, 11257
9201, 11256
9208, 11256
9212, 11266
9214, 11277
9214, 11288
9214, 11302
9214, 11315
9211, 11327
9210, 11337
9208, 11344
9207, 11350
9199, 11352
9206, 11351
-1, -1
9511, 11134
9511, 11140
9511, 11149
9509, 11160
9506, 11179
9503, 11203
9501, 11224
9497, 11246
9497, 11270
9494, 11290
9491, 11307
9491, 11324
9491, 11338
9491, 11351
9491, 11361
9491, 11368
9492, 11374
9489, 11362
9485, 11350
9477, 11338
9469, 11326
9460, 11317
9449, 11309
9436, 11306
9424, 11306
9414, 11307
9405, 11312
9399, 11319
9394, 11326
9391, 11336
9391, 11345
9394, 11352
9399, 11359
9406, 11365
9415, 11369
9428, 11372
9441, 11372
9457, 11368
9474, 11364
9489, 11360
-1, -1
9795, 11329
9799, 11332
9800, 11338
9801, 11345
9802, 11354
9802, 11362
9802, 11371
9802, 11379
9802, 11388
9802, 11395
9802, 11402
9802, 11393
-1, -1
9806, 11168
9806, 11154
9805, 11144
9809, 11149
9816, 11159
9823, 11169
9840, 11177
9845, 11185
-1, -1
9969, 11207
9977, 11203
9985, 11204
9995, 11203
10009, 11203
10024, 11203
10043, 11204
10062, 11204
10081, 11204
10098, 11203
10112, 11199
-1, -1
10107, 11152
10101, 11145
10096, 11141
10088, 11148
10084, 11159
10080, 11177
10075, 11201
10069, 11228
10062, 11256
10057, 11281
10050, 11308
10044, 11333
10038, 11353
10033, 11367
-1, -1
10282, 11419
10289, 11419
10297, 11420
10301, 11423
10305, 11426
10313, 11428
10314, 11417
